UserId,ClassId,Primary,BeginDate,EndDate
12,72,0,2019-01-15 00:00,2019-06-30 00:00
15,72,0,2019-01-15 00:00,2019-06-30 00:00
18,72,0,2018-09-01 00:00,2019-01-01 00:00
21,72,0,2018-09-01 00:00,2019-01-01 00:00
27,72,0,2019-01-15 00:00,2019-06-30 00:00
33,72,0,2018-09-01 00:00,2019-01-01 00:00
39,72,0,2019-01-15 00:00,2019-06-30 00:00
45,72,0,2018-09-01 00:00,2019-01-01 00:00
51,72,0,2019-01-15 00:00,2019-06-30 00:00
57,72,0,2018-09-01 00:00,2019-01-01 00:00
63,72,0,2019-01-15 00:00,2019-06-30 00:00
3,73,0,2019-01-15 00:00,2019-06-30 00:00
6,73,0,2018-09-01 00:00,2019-01-01 00:00
9,73,0,2018-09-01 00:00,2019-01-01 00:00
12,73,0,2019-01-15 00:00,2019-06-30 00:00
15,73,0,2019-01-15 00:00,2019-06-30 00:00
18,73,0,2018-09-01 00:00,2019-01-01 00:00
21,73,0,2018-09-01 00:00,2019-01-01 00:00
27,73,0,2019-01-15 00:00,2019-06-30 00:00
33,73,0,2018-09-01 00:00,2019-01-01 00:00
39,73,0,2019-01-15 00:00,2019-06-30 00:00
45,73,0,2018-09-01 00:00,2019-01-01 00:00
51,73,0,2019-01-15 00:00,2019-06-30 00:00
57,73,0,2018-09-01 00:00,2019-01-01 00:00
63,73,0,2019-01-15 00:00,2019-06-30 00:00
1,74,0,2018-09-01 00:00,2019-01-01 00:00
4,74,0,2019-01-15 00:00,2019-06-30 00:00
7,74,0,2019-01-15 00:00,2019-06-30 00:00
10,74,0,2018-09-01 00:00,2019-01-01 00:00
13,74,0,2018-09-01 00:00,2019-01-01 00:00
16,74,0,2019-01-15 00:00,2019-06-30 00:00
19,74,0,2019-01-15 00:00,2019-06-30 00:00
25,74,0,2018-09-01 00:00,2019-01-01 00:00
31,74,0,2019-01-15 00:00,2019-06-30 00:00
37,74,0,2018-09-01 00:00,2019-01-01 00:00
43,74,0,2019-01-15 00:00,2019-06-30 00:00
49,74,0,2018-09-01 00:00,2019-01-01 00:00
55,74,0,2019-01-15 00:00,2019-06-30 00:00
61,74,0,2018-09-01 00:00,2019-01-01 00:00
1,75,1,2018-09-01 00:00,2019-01-01 00:00
2,75,1,2018-09-01 00:00,2019-01-01 00:00
3,75,1,2019-01-15 00:00,2019-06-30 00:00
4,75,1,2019-01-15 00:00,2019-06-30 00:00
5,75,1,2018-09-01 00:00,2019-01-01 00:00
6,75,1,2018-09-01 00:00,2019-01-01 00:00
7,75,1,2019-01-15 00:00,2019-06-30 00:00
8,75,1,2019-01-15 00:00,2019-06-30 00:00
10,75,1,2018-09-01 00:00,2019-01-01 00:00
12,75,1,2019-01-15 00:00,2019-06-30 00:00
14,75,1,2018-09-01 00:00,2019-01-01 00:00
16,75,1,2019-01-15 00:00,2019-06-30 00:00
18,75,1,2018-09-01 00:00,2019-01-01 00:00
20,75,1,2019-01-15 00:00,2019-06-30 00:00
2,76,0,2018-09-01 00:00,2019-01-01 00:00
5,76,0,2018-09-01 00:00,2019-01-01 00:00
8,76,0,2019-01-15 00:00,2019-06-30 00:00
11,76,0,2019-01-15 00:00,2019-06-30 00:00
14,76,0,2018-09-01 00:00,2019-01-01 00:00
17,76,0,2018-09-01 00:00,2019-01-01 00:00
20,76,0,2019-01-15 00:00,2019-06-30 00:00
23,76,0,2019-01-15 00:00,2019-06-30 00:00
29,76,0,2018-09-01 00:00,2019-01-01 00:00
35,76,0,2019-01-15 00:00,2019-06-30 00:00
41,76,0,2018-09-01 00:00,2019-01-01 00:00
47,76,0,2019-01-15 00:00,2019-06-30 00:00
53,76,0,2018-09-01 00:00,2019-01-01 00:00
59,76,0,2019-01-15 00:00,2019-06-30 00:00
2,77,0,2018-09-01 00:00,2019-01-01 00:00
5,77,0,2018-09-01 00:00,2019-01-01 00:00
8,77,0,2019-01-15 00:00,2019-06-30 00:00
11,77,0,2019-01-15 00:00,2019-06-30 00:00
14,77,0,2018-09-01 00:00,2019-01-01 00:00
17,77,0,2018-09-01 00:00,2019-01-01 00:00
20,77,0,2019-01-15 00:00,2019-06-30 00:00
23,77,0,2019-01-15 00:00,2019-06-30 00:00
29,77,0,2018-09-01 00:00,2019-01-01 00:00
35,77,0,2019-01-15 00:00,2019-06-30 00:00
41,77,0,2018-09-01 00:00,2019-01-01 00:00
47,77,0,2019-01-15 00:00,2019-06-30 00:00
53,77,0,2018-09-01 00:00,2019-01-01 00:00
59,77,0,2019-01-15 00:00,2019-06-30 00:00
3,78,0,2019-01-15 00:00,2019-06-30 00:00
6,78,0,2018-09-01 00:00,2019-01-01 00:00
9,78,0,2018-09-01 00:00,2019-01-01 00:00
12,78,0,2019-01-15 00:00,2019-06-30 00:00
15,78,0,2019-01-15 00:00,2019-06-30 00:00
18,78,0,2018-09-01 00:00,2019-01-01 00:00
21,78,0,2018-09-01 00:00,2019-01-01 00:00
27,78,0,2019-01-15 00:00,2019-06-30 00:00
33,78,0,2018-09-01 00:00,2019-01-01 00:00
39,78,0,2019-01-15 00:00,2019-06-30 00:00
45,78,0,2018-09-01 00:00,2019-01-01 00:00
51,78,0,2019-01-15 00:00,2019-06-30 00:00
57,78,0,2018-09-01 00:00,2019-01-01 00:00
63,78,0,2019-01-15 00:00,2019-06-30 00:00
3,79,0,2019-01-15 00:00,2019-06-30 00:00
6,79,0,2018-09-01 00:00,2019-01-01 00:00
9,79,0,2018-09-01 00:00,2019-01-01 00:00
12,79,0,2019-01-15 00:00,2019-06-30 00:00
15,79,0,2019-01-15 00:00,2019-06-30 00:00
18,79,0,2018-09-01 00:00,2019-01-01 00:00
21,79,0,2018-09-01 00:00,2019-01-01 00:00
27,79,0,2019-01-15 00:00,2019-06-30 00:00
33,79,0,2018-09-01 00:00,2019-01-01 00:00
39,79,0,2019-01-15 00:00,2019-06-30 00:00
45,79,0,2018-09-01 00:00,2019-01-01 00:00
51,79,0,2019-01-15 00:00,2019-06-30 00:00
57,79,0,2018-09-01 00:00,2019-01-01 00:00
63,79,0,2019-01-15 00:00,2019-06-30 00:00
1,80,1,2018-09-01 00:00,2019-01-01 00:00
2,80,1,2018-09-01 00:00,2019-01-01 00:00
3,80,1,2019-01-15 00:00,2019-06-30 00:00
4,80,1,2019-01-15 00:00,2019-06-30 00:00
5,80,1,2018-09-01 00:00,2019-01-01 00:00
6,80,1,2018-09-01 00:00,2019-01-01 00:00
7,80,1,2019-01-15 00:00,2019-06-30 00:00
8,80,1,2019-01-15 00:00,2019-06-30 00:00
10,80,1,2018-09-01 00:00,2019-01-01 00:00
12,80,1,2019-01-15 00:00,2019-06-30 00:00
14,80,1,2018-09-01 00:00,2019-01-01 00:00
16,80,1,2019-01-15 00:00,2019-06-30 00:00
18,80,1,2018-09-01 00:00,2019-01-01 00:00
20,80,1,2019-01-15 00:00,2019-06-30 00:00
3,81,0,2019-01-15 00:00,2019-06-30 00:00
6,81,0,2018-09-01 00:00,2019-01-01 00:00
9,81,0,2018-09-01 00:00,2019-01-01 00:00
12,81,0,2019-01-15 00:00,2019-06-30 00:00
15,81,0,2019-01-15 00:00,2019-06-30 00:00
18,81,0,2018-09-01 00:00,2019-01-01 00:00
21,81,0,2018-09-01 00:00,2019-01-01 00:00
27,81,0,2019-01-15 00:00,2019-06-30 00:00
33,81,0,2018-09-01 00:00,2019-01-01 00:00
39,81,0,2019-01-15 00:00,2019-06-30 00:00
45,81,0,2018-09-01 00:00,2019-01-01 00:00
51,81,0,2019-01-15 00:00,2019-06-30 00:00
57,81,0,2018-09-01 00:00,2019-01-01 00:00
63,81,0,2019-01-15 00:00,2019-06-30 00:00
3,82,0,2019-01-15 00:00,2019-06-30 00:00
6,82,0,2018-09-01 00:00,2019-01-01 00:00
9,82,0,2018-09-01 00:00,2019-01-01 00:00
12,82,0,2019-01-15 00:00,2019-06-30 00:00
15,82,0,2019-01-15 00:00,2019-06-30 00:00
18,82,0,2018-09-01 00:00,2019-01-01 00:00
21,82,0,2018-09-01 00:00,2019-01-01 00:00
27,82,0,2019-01-15 00:00,2019-06-30 00:00
33,82,0,2018-09-01 00:00,2019-01-01 00:00
39,82,0,2019-01-15 00:00,2019-06-30 00:00
45,82,0,2018-09-01 00:00,2019-01-01 00:00
51,82,0,2019-01-15 00:00,2019-06-30 00:00
57,82,0,2018-09-01 00:00,2019-01-01 00:00
63,82,0,2019-01-15 00:00,2019-06-30 00:00
1,83,0,2018-09-01 00:00,2019-01-01 00:00
4,83,0,2019-01-15 00:00,2019-06-30 00:00
7,83,0,2019-01-15 00:00,2019-06-30 00:00
10,83,0,2018-09-01 00:00,2019-01-01 00:00
13,83,0,2018-09-01 00:00,2019-01-01 00:00
16,83,0,2019-01-15 00:00,2019-06-30 00:00
19,83,0,2019-01-15 00:00,2019-06-30 00:00
25,83,0,2018-09-01 00:00,2019-01-01 00:00
31,83,0,2019-01-15 00:00,2019-06-30 00:00
37,83,0,2018-09-01 00:00,2019-01-01 00:00
43,83,0,2019-01-15 00:00,2019-06-30 00:00
49,83,0,2018-09-01 00:00,2019-01-01 00:00
55,83,0,2019-01-15 00:00,2019-06-30 00:00
61,83,0,2018-09-01 00:00,2019-01-01 00:00
3,84,0,2019-01-15 00:00,2019-06-30 00:00
6,84,0,2018-09-01 00:00,2019-01-01 00:00
9,84,0,2018-09-01 00:00,2019-01-01 00:00
12,84,0,2019-01-15 00:00,2019-06-30 00:00
15,84,0,2019-01-15 00:00,2019-06-30 00:00
18,84,0,2018-09-01 00:00,2019-01-01 00:00
21,84,0,2018-09-01 00:00,2019-01-01 00:00
27,84,0,2019-01-15 00:00,2019-06-30 00:00
33,84,0,2018-09-01 00:00,2019-01-01 00:00
39,84,0,2019-01-15 00:00,2019-06-30 00:00
45,84,0,2018-09-01 00:00,2019-01-01 00:00
51,84,0,2019-01-15 00:00,2019-06-30 00:00
57,84,0,2018-09-01 00:00,2019-01-01 00:00
63,84,0,2019-01-15 00:00,2019-06-30 00:00
1,85,0,2018-09-01 00:00,2019-01-01 00:00
4,85,0,2019-01-15 00:00,2019-06-30 00:00
7,85,0,2019-01-15 00:00,2019-06-30 00:00
10,85,0,2018-09-01 00:00,2019-01-01 00:00
13,85,0,2018-09-01 00:00,2019-01-01 00:00
16,85,0,2019-01-15 00:00,2019-06-30 00:00
19,85,0,2019-01-15 00:00,2019-06-30 00:00
25,85,0,2018-09-01 00:00,2019-01-01 00:00
31,85,0,2019-01-15 00:00,2019-06-30 00:00
37,85,0,2018-09-01 00:00,2019-01-01 00:00
43,85,0,2019-01-15 00:00,2019-06-30 00:00
49,85,0,2018-09-01 00:00,2019-01-01 00:00
55,85,0,2019-01-15 00:00,2019-06-30 00:00
61,85,0,2018-09-01 00:00,2019-01-01 00:00
2,86,0,2018-09-01 00:00,2019-01-01 00:00
5,86,0,2018-09-01 00:00,2019-01-01 00:00
8,86,0,2019-01-15 00:00,2019-06-30 00:00
11,86,0,2019-01-15 00:00,2019-06-30 00:00
14,86,0,2018-09-01 00:00,2019-01-01 00:00
17,86,0,2018-09-01 00:00,2019-01-01 00:00
20,86,0,2019-01-15 00:00,2019-06-30 00:00
23,86,0,2019-01-15 00:00,2019-06-30 00:00
29,86,0,2018-09-01 00:00,2019-01-01 00:00
35,86,0,2019-01-15 00:00,2019-06-30 00:00
41,86,0,2018-09-01 00:00,2019-01-01 00:00
47,86,0,2019-01-15 00:00,2019-06-30 00:00
53,86,0,2018-09-01 00:00,2019-01-01 00:00
59,86,0,2019-01-15 00:00,2019-06-30 00:00
2,87,0,2018-09-01 00:00,2019-01-01 00:00
5,87,0,2018-09-01 00:00,2019-01-01 00:00
8,87,0,2019-01-15 00:00,2019-06-30 00:00
11,87,0,2019-01-15 00:00,2019-06-30 00:00
14,87,0,2018-09-01 00:00,2019-01-01 00:00
17,87,0,2018-09-01 00:00,2019-01-01 00:00
20,87,0,2019-01-15 00:00,2019-06-30 00:00
23,87,0,2019-01-15 00:00,2019-06-30 00:00
29,87,0,2018-09-01 00:00,2019-01-01 00:00
35,87,0,2019-01-15 00:00,2019-06-30 00:00
41,87,0,2018-09-01 00:00,2019-01-01 00:00
47,87,0,2019-01-15 00:00,2019-06-30 00:00
53,87,0,2018-09-01 00:00,2019-01-01 00:00
59,87,0,2019-01-15 00:00,2019-06-30 00:00
1,88,0,2018-09-01 00:00,2019-01-01 00:00
4,88,0,2019-01-15 00:00,2019-06-30 00:00
7,88,0,2019-01-15 00:00,2019-06-30 00:00
10,88,0,2018-09-01 00:00,2019-01-01 00:00
13,88,0,2018-09-01 00:00,2019-01-01 00:00
16,88,0,2019-01-15 00:00,2019-06-30 00:00
19,88,0,2019-01-15 00:00,2019-06-30 00:00
25,88,0,2018-09-01 00:00,2019-01-01 00:00
31,88,0,2019-01-15 00:00,2019-06-30 00:00
37,88,0,2018-09-01 00:00,2019-01-01 00:00
43,88,0,2019-01-15 00:00,2019-06-30 00:00
49,88,0,2018-09-01 00:00,2019-01-01 00:00
55,88,0,2019-01-15 00:00,2019-06-30 00:00
61,88,0,2018-09-01 00:00,2019-01-01 00:00
2,89,0,2018-09-01 00:00,2019-01-01 00:00
5,89,0,2018-09-01 00:00,2019-01-01 00:00
8,89,0,2019-01-15 00:00,2019-06-30 00:00
11,89,0,2019-01-15 00:00,2019-06-30 00:00
14,89,0,2018-09-01 00:00,2019-01-01 00:00
17,89,0,2018-09-01 00:00,2019-01-01 00:00
20,89,0,2019-01-15 00:00,2019-06-30 00:00
23,89,0,2019-01-15 00:00,2019-06-30 00:00
29,89,0,2018-09-01 00:00,2019-01-01 00:00
35,89,0,2019-01-15 00:00,2019-06-30 00:00
41,89,0,2018-09-01 00:00,2019-01-01 00:00
47,89,0,2019-01-15 00:00,2019-06-30 00:00
53,89,0,2018-09-01 00:00,2019-01-01 00:00
59,89,0,2019-01-15 00:00,2019-06-30 00:00
3,90,0,2019-01-15 00:00,2019-06-30 00:00
6,90,0,2018-09-01 00:00,2019-01-01 00:00
9,90,0,2018-09-01 00:00,2019-01-01 00:00
12,90,0,2019-01-15 00:00,2019-06-30 00:00
15,90,0,2019-01-15 00:00,2019-06-30 00:00
18,90,0,2018-09-01 00:00,2019-01-01 00:00
21,90,0,2018-09-01 00:00,2019-01-01 00:00
27,90,0,2019-01-15 00:00,2019-06-30 00:00
33,90,0,2018-09-01 00:00,2019-01-01 00:00
39,90,0,2019-01-15 00:00,2019-06-30 00:00
45,90,0,2018-09-01 00:00,2019-01-01 00:00
51,90,0,2019-01-15 00:00,2019-06-30 00:00
57,90,0,2018-09-01 00:00,2019-01-01 00:00
63,90,0,2019-01-15 00:00,2019-06-30 00:00
1,91,0,2018-09-01 00:00,2019-01-01 00:00
4,91,0,2019-01-15 00:00,2019-06-30 00:00
7,91,0,2019-01-15 00:00,2019-06-30 00:00
10,91,0,2018-09-01 00:00,2019-01-01 00:00
13,91,0,2018-09-01 00:00,2019-01-01 00:00
16,91,0,2019-01-15 00:00,2019-06-30 00:00
19,91,0,2019-01-15 00:00,2019-06-30 00:00
25,91,0,2018-09-01 00:00,2019-01-01 00:00
31,91,0,2019-01-15 00:00,2019-06-30 00:00
37,91,0,2018-09-01 00:00,2019-01-01 00:00
43,91,0,2019-01-15 00:00,2019-06-30 00:00
49,91,0,2018-09-01 00:00,2019-01-01 00:00
55,91,0,2019-01-15 00:00,2019-06-30 00:00
61,91,0,2018-09-01 00:00,2019-01-01 00:00
1,92,0,2018-09-01 00:00,2019-01-01 00:00
4,92,0,2019-01-15 00:00,2019-06-30 00:00
7,92,0,2019-01-15 00:00,2019-06-30 00:00
10,92,0,2018-09-01 00:00,2019-01-01 00:00
13,92,0,2018-09-01 00:00,2019-01-01 00:00
16,92,0,2019-01-15 00:00,2019-06-30 00:00
19,92,0,2019-01-15 00:00,2019-06-30 00:00
25,92,0,2018-09-01 00:00,2019-01-01 00:00
31,92,0,2019-01-15 00:00,2019-06-30 00:00
37,92,0,2018-09-01 00:00,2019-01-01 00:00
43,92,0,2019-01-15 00:00,2019-06-30 00:00
49,92,0,2018-09-01 00:00,2019-01-01 00:00
55,92,0,2019-01-15 00:00,2019-06-30 00:00
61,92,0,2018-09-01 00:00,2019-01-01 00:00
1,93,0,2018-09-01 00:00,2019-01-01 00:00
4,93,0,2019-01-15 00:00,2019-06-30 00:00
7,93,0,2019-01-15 00:00,2019-06-30 00:00
10,93,0,2018-09-01 00:00,2019-01-01 00:00
13,93,0,2018-09-01 00:00,2019-01-01 00:00
16,93,0,2019-01-15 00:00,2019-06-30 00:00
19,93,0,2019-01-15 00:00,2019-06-30 00:00
25,93,0,2018-09-01 00:00,2019-01-01 00:00
31,93,0,2019-01-15 00:00,2019-06-30 00:00
37,93,0,2018-09-01 00:00,2019-01-01 00:00
43,93,0,2019-01-15 00:00,2019-06-30 00:00
49,93,0,2018-09-01 00:00,2019-01-01 00:00
55,93,0,2019-01-15 00:00,2019-06-30 00:00
61,93,0,2018-09-01 00:00,2019-01-01 00:00
2,94,0,2018-09-01 00:00,2019-01-01 00:00
5,94,0,2018-09-01 00:00,2019-01-01 00:00
8,94,0,2019-01-15 00:00,2019-06-30 00:00
11,94,0,2019-01-15 00:00,2019-06-30 00:00
14,94,0,2018-09-01 00:00,2019-01-01 00:00
17,94,0,2018-09-01 00:00,2019-01-01 00:00
20,94,0,2019-01-15 00:00,2019-06-30 00:00
23,94,0,2019-01-15 00:00,2019-06-30 00:00
29,94,0,2018-09-01 00:00,2019-01-01 00:00
35,94,0,2019-01-15 00:00,2019-06-30 00:00
41,94,0,2018-09-01 00:00,2019-01-01 00:00
47,94,0,2019-01-15 00:00,2019-06-30 00:00
53,94,0,2018-09-01 00:00,2019-01-01 00:00
59,94,0,2019-01-15 00:00,2019-06-30 00:00
3,95,0,2019-01-15 00:00,2019-06-30 00:00
6,95,0,2018-09-01 00:00,2019-01-01 00:00
9,95,0,2018-09-01 00:00,2019-01-01 00:00
12,95,0,2019-01-15 00:00,2019-06-30 00:00
15,95,0,2019-01-15 00:00,2019-06-30 00:00
18,95,0,2018-09-01 00:00,2019-01-01 00:00
21,95,0,2018-09-01 00:00,2019-01-01 00:00
27,95,0,2019-01-15 00:00,2019-06-30 00:00
33,95,0,2018-09-01 00:00,2019-01-01 00:00
39,95,0,2019-01-15 00:00,2019-06-30 00:00
45,95,0,2018-09-01 00:00,2019-01-01 00:00
51,95,0,2019-01-15 00:00,2019-06-30 00:00
57,95,0,2018-09-01 00:00,2019-01-01 00:00
63,95,0,2019-01-15 00:00,2019-06-30 00:00
3,96,0,2019-01-15 00:00,2019-06-30 00:00
6,96,0,2018-09-01 00:00,2019-01-01 00:00
9,96,0,2018-09-01 00:00,2019-01-01 00:00
12,96,0,2019-01-15 00:00,2019-06-30 00:00
15,96,0,2019-01-15 00:00,2019-06-30 00:00
18,96,0,2018-09-01 00:00,2019-01-01 00:00
21,96,0,2018-09-01 00:00,2019-01-01 00:00
27,96,0,2019-01-15 00:00,2019-06-30 00:00
33,96,0,2018-09-01 00:00,2019-01-01 00:00
39,96,0,2019-01-15 00:00,2019-06-30 00:00
45,96,0,2018-09-01 00:00,2019-01-01 00:00
51,96,0,2019-01-15 00:00,2019-06-30 00:00
57,96,0,2018-09-01 00:00,2019-01-01 00:00
63,96,0,2019-01-15 00:00,2019-06-30 00:00
3,97,0,2019-01-15 00:00,2019-06-30 00:00
6,97,0,2018-09-01 00:00,2019-01-01 00:00
9,97,0,2018-09-01 00:00,2019-01-01 00:00
12,97,0,2019-01-15 00:00,2019-06-30 00:00
15,97,0,2019-01-15 00:00,2019-06-30 00:00
18,97,0,2018-09-01 00:00,2019-01-01 00:00
21,97,0,2018-09-01 00:00,2019-01-01 00:00
27,97,0,2019-01-15 00:00,2019-06-30 00:00
33,97,0,2018-09-01 00:00,2019-01-01 00:00
39,97,0,2019-01-15 00:00,2019-06-30 00:00
45,97,0,2018-09-01 00:00,2019-01-01 00:00
51,97,0,2019-01-15 00:00,2019-06-30 00:00
57,97,0,2018-09-01 00:00,2019-01-01 00:00
63,97,0,2019-01-15 00:00,2019-06-30 00:00
1,98,0,2018-09-01 00:00,2019-01-01 00:00
4,98,0,2019-01-15 00:00,2019-06-30 00:00
7,98,0,2019-01-15 00:00,2019-06-30 00:00
10,98,0,2018-09-01 00:00,2019-01-01 00:00
13,98,0,2018-09-01 00:00,2019-01-01 00:00
16,98,0,2019-01-15 00:00,2019-06-30 00:00
19,98,0,2019-01-15 00:00,2019-06-30 00:00
25,98,0,2018-09-01 00:00,2019-01-01 00:00
31,98,0,2019-01-15 00:00,2019-06-30 00:00
37,98,0,2018-09-01 00:00,2019-01-01 00:00
43,98,0,2019-01-15 00:00,2019-06-30 00:00
49,98,0,2018-09-01 00:00,2019-01-01 00:00
55,98,0,2019-01-15 00:00,2019-06-30 00:00
61,98,0,2018-09-01 00:00,2019-01-01 00:00
1,99,1,2018-09-01 00:00,2019-01-01 00:00
2,99,1,2018-09-01 00:00,2019-01-01 00:00
3,99,1,2019-01-15 00:00,2019-06-30 00:00
4,99,1,2019-01-15 00:00,2019-06-30 00:00
5,99,1,2018-09-01 00:00,2019-01-01 00:00
6,99,1,2018-09-01 00:00,2019-01-01 00:00
7,99,1,2019-01-15 00:00,2019-06-30 00:00
8,99,1,2019-01-15 00:00,2019-06-30 00:00
10,99,1,2018-09-01 00:00,2019-01-01 00:00
12,99,1,2019-01-15 00:00,2019-06-30 00:00
14,99,1,2018-09-01 00:00,2019-01-01 00:00
16,99,1,2019-01-15 00:00,2019-06-30 00:00
18,99,1,2018-09-01 00:00,2019-01-01 00:00
20,99,1,2019-01-15 00:00,2019-06-30 00:00
2,100,0,2018-09-01 00:00,2019-01-01 00:00
5,100,0,2018-09-01 00:00,2019-01-01 00:00
8,100,0,2019-01-15 00:00,2019-06-30 00:00
11,100,0,2019-01-15 00:00,2019-06-30 00:00
14,100,0,2018-09-01 00:00,2019-01-01 00:00
17,100,0,2018-09-01 00:00,2019-01-01 00:00
20,100,0,2019-01-15 00:00,2019-06-30 00:00
23,100,0,2019-01-15 00:00,2019-06-30 00:00
29,100,0,2018-09-01 00:00,2019-01-01 00:00
35,100,0,2019-01-15 00:00,2019-06-30 00:00
41,100,0,2018-09-01 00:00,2019-01-01 00:00
47,100,0,2019-01-15 00:00,2019-06-30 00:00
53,100,0,2018-09-01 00:00,2019-01-01 00:00
59,100,0,2019-01-15 00:00,2019-06-30 00:00
1,101,0,2018-09-01 00:00,2019-01-01 00:00
4,101,0,2019-01-15 00:00,2019-06-30 00:00
7,101,0,2019-01-15 00:00,2019-06-30 00:00
10,101,0,2018-09-01 00:00,2019-01-01 00:00
13,101,0,2018-09-01 00:00,2019-01-01 00:00
16,101,0,2019-01-15 00:00,2019-06-30 00:00
19,101,0,2019-01-15 00:00,2019-06-30 00:00
25,101,0,2018-09-01 00:00,2019-01-01 00:00
31,101,0,2019-01-15 00:00,2019-06-30 00:00
37,101,0,2018-09-01 00:00,2019-01-01 00:00
43,101,0,2019-01-15 00:00,2019-06-30 00:00
49,101,0,2018-09-01 00:00,2019-01-01 00:00
55,101,0,2019-01-15 00:00,2019-06-30 00:00
61,101,0,2018-09-01 00:00,2019-01-01 00:00
3,102,0,2019-01-15 00:00,2019-06-30 00:00
6,102,0,2018-09-01 00:00,2019-01-01 00:00
9,102,0,2018-09-01 00:00,2019-01-01 00:00
12,102,0,2019-01-15 00:00,2019-06-30 00:00
15,102,0,2019-01-15 00:00,2019-06-30 00:00
18,102,0,2018-09-01 00:00,2019-01-01 00:00
21,102,0,2018-09-01 00:00,2019-01-01 00:00
27,102,0,2019-01-15 00:00,2019-06-30 00:00
33,102,0,2018-09-01 00:00,2019-01-01 00:00
39,102,0,2019-01-15 00:00,2019-06-30 00:00
45,102,0,2018-09-01 00:00,2019-01-01 00:00
51,102,0,2019-01-15 00:00,2019-06-30 00:00
57,102,0,2018-09-01 00:00,2019-01-01 00:00
63,102,0,2019-01-15 00:00,2019-06-30 00:00
3,103,0,2019-01-15 00:00,2019-06-30 00:00
6,103,0,2018-09-01 00:00,2019-01-01 00:00
9,103,0,2018-09-01 00:00,2019-01-01 00:00
12,103,0,2019-01-15 00:00,2019-06-30 00:00
15,103,0,2019-01-15 00:00,2019-06-30 00:00
18,103,0,2018-09-01 00:00,2019-01-01 00:00
21,103,0,2018-09-01 00:00,2019-01-01 00:00
27,103,0,2019-01-15 00:00,2019-06-30 00:00
33,103,0,2018-09-01 00:00,2019-01-01 00:00
39,103,0,2019-01-15 00:00,2019-06-30 00:00
45,103,0,2018-09-01 00:00,2019-01-01 00:00
51,103,0,2019-01-15 00:00,2019-06-30 00:00
57,103,0,2018-09-01 00:00,2019-01-01 00:00
63,103,0,2019-01-15 00:00,2019-06-30 00:00
1,104,0,2018-09-01 00:00,2019-01-01 00:00
4,104,0,2019-01-15 00:00,2019-06-30 00:00
7,104,0,2019-01-15 00:00,2019-06-30 00:00
10,104,0,2018-09-01 00:00,2019-01-01 00:00
13,104,0,2018-09-01 00:00,2019-01-01 00:00
16,104,0,2019-01-15 00:00,2019-06-30 00:00
19,104,0,2019-01-15 00:00,2019-06-30 00:00
25,104,0,2018-09-01 00:00,2019-01-01 00:00
31,104,0,2019-01-15 00:00,2019-06-30 00:00
37,104,0,2018-09-01 00:00,2019-01-01 00:00
43,104,0,2019-01-15 00:00,2019-06-30 00:00
49,104,0,2018-09-01 00:00,2019-01-01 00:00
55,104,0,2019-01-15 00:00,2019-06-30 00:00
61,104,0,2018-09-01 00:00,2019-01-01 00:00
2,105,0,2018-09-01 00:00,2019-01-01 00:00
5,105,0,2018-09-01 00:00,2019-01-01 00:00
8,105,0,2019-01-15 00:00,2019-06-30 00:00
11,105,0,2019-01-15 00:00,2019-06-30 00:00
14,105,0,2018-09-01 00:00,2019-01-01 00:00
17,105,0,2018-09-01 00:00,2019-01-01 00:00
20,105,0,2019-01-15 00:00,2019-06-30 00:00
23,105,0,2019-01-15 00:00,2019-06-30 00:00
29,105,0,2018-09-01 00:00,2019-01-01 00:00
35,105,0,2019-01-15 00:00,2019-06-30 00:00
41,105,0,2018-09-01 00:00,2019-01-01 00:00
47,105,0,2019-01-15 00:00,2019-06-30 00:00
53,105,0,2018-09-01 00:00,2019-01-01 00:00
59,105,0,2019-01-15 00:00,2019-06-30 00:00
3,106,0,2019-01-15 00:00,2019-06-30 00:00
6,106,0,2018-09-01 00:00,2019-01-01 00:00
9,106,0,2018-09-01 00:00,2019-01-01 00:00
12,106,0,2019-01-15 00:00,2019-06-30 00:00
15,106,0,2019-01-15 00:00,2019-06-30 00:00
18,106,0,2018-09-01 00:00,2019-01-01 00:00
21,106,0,2018-09-01 00:00,2019-01-01 00:00
27,106,0,2019-01-15 00:00,2019-06-30 00:00
33,106,0,2018-09-01 00:00,2019-01-01 00:00
39,106,0,2019-01-15 00:00,2019-06-30 00:00
45,106,0,2018-09-01 00:00,2019-01-01 00:00
51,106,0,2019-01-15 00:00,2019-06-30 00:00
57,106,0,2018-09-01 00:00,2019-01-01 00:00
63,106,0,2019-01-15 00:00,2019-06-30 00:00
3,107,0,2019-01-15 00:00,2019-06-30 00:00
6,107,0,2018-09-01 00:00,2019-01-01 00:00
9,107,0,2018-09-01 00:00,2019-01-01 00:00
12,107,0,2019-01-15 00:00,2019-06-30 00:00
15,107,0,2019-01-15 00:00,2019-06-30 00:00
18,107,0,2018-09-01 00:00,2019-01-01 00:00
21,107,0,2018-09-01 00:00,2019-01-01 00:00
27,107,0,2019-01-15 00:00,2019-06-30 00:00
33,107,0,2018-09-01 00:00,2019-01-01 00:00
39,107,0,2019-01-15 00:00,2019-06-30 00:00
45,107,0,2018-09-01 00:00,2019-01-01 00:00
51,107,0,2019-01-15 00:00,2019-06-30 00:00
